"id","portail","module","route","type","libelle","source","composants","actions","permissions","politique_registre","defauts","responsable","exigence_design","methode","revue_statique","statut","test_ui","preuve_ui","baseline","version_source"
"ACT-b9fa5efcc1cf","admin | dgmg | owner","mining_sites","/artisan-sites/:siteId/modifier | /artisan-sites/nouveau","ACTION_JSX","Consulter le document enregistré","src/pages/artisanal-sites/ArtisanalSiteForm.tsx:531","src/pages/artisanal-sites/ArtisanalSiteForm.tsx","","src/pages/artisanal-sites/ArtisanalSiteForm.tsx:358 canManageMiningRegistry(user) | src/pages/artisanal-sites/ArtisanalSiteForm.tsx:395 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-bac761ea46ae","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id/edit | /artisan-minier/liste","ACTION_JSX","Changer d’exploitant","src/components/artisan/ArtisanDossierFields.tsx:533","src/components/artisan/ArtisanDossierFields.tsx","{() => p.onParent(null)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-bb2ea46ca5f6","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/:venteId/nouveau","ACTION_JSX","Ouvrir la fiche de l’artisan","src/pages/artisan-minier/PaiementForm.tsx:512","src/pages/artisan-minier/PaiementForm.tsx","{() => navigate(`/artisan-minier/${vente.artisan_id}/edit`)}","src/pages/artisan-minier/PaiementForm.tsx:242 isCollectorScopedUser(user) | src/pages/artisan-minier/PaiementForm.tsx:243 hasSensitiveCapability(user, CAPABILITIES.COLLECTOR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementForm.tsx:244 hasSensitiveCapability(user, CAPABILITIES.COMPTOIR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementForm.tsx:244 hasSensitiveCapability(user, CAPABILITIES.FINANCE_EXECUTE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-bbdac68ebc67","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Verso","src/components/artisan/AffiliationDigitalCard.tsx:129","src/components/artisan/AffiliationDigitalCard.tsx","{() => setFace(""verso"")}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-bca3b4aba734","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique/:paiementId","ACTION_JSX","Retour au registre","src/pages/artisan-minier/PaiementDetails.tsx:476","src/pages/artisan-minier/PaiementDetails.tsx","{() => navigate('/artisan-minier/paiements/historique')}","src/pages/artisan-minier/PaiementDetails.tsx:181 isCollectorScopedUser(user) | src/pages/artisan-minier/PaiementDetails.tsx:183 hasSensitiveCapability(user, CAPABILITIES.COLLECTOR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementDetails.tsx:184 hasSensitiveCapability(user, CAPABILITIES.COMPTOIR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementDetails.tsx:184 hasSensitiveCapability(user, CAPABILITIES.FINANCE_EXECUTE) | src/pages/artisan-minier/PaiementDetails.tsx:185 hasSensitiveCapability(user, CAPABILITIES.COMPTOIR_PAYMENTS_RECONCILE) | src/pages/artisan-minier/PaiementDetails.tsx:186 hasSensitiveCapability(user, CAPABILITIES.FINANCE_RECONCILE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-bca8aa374e86","CONSOMMATEUR_NON_RESOLU","TRANSVERSE_OU_ORPHELIN_A_QUALIFIER","","ACTION_JSX","{item.label}","src/pages/artisan-minier/CarteExpirations.tsx:213","src/pages/artisan-minier/CarteExpirations.tsx","{() => setHorizon(item.key)}","","Aucune association statique résolue; conserver dans le périmètre de qualification","NON_INSPECTE_EN_UI","Lot partagé : propriétaire à affecter par orchestrateur","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-bd67283895fe","admin | owner | sonasp","artisan-minier","/artisan-minier","ACTION_JSX","Fermer les filtres","src/pages/artisan-minier/ArtisanMinierDashboard.tsx:282","src/pages/artisan-minier/ArtisanMinierDashboard.tsx","{() => setFiltresOuverts(false)}","","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-be5707672942","admin | dgmg | owner","artisan-minier","/artisan-minier/comptoirs/:id | /artisan-minier/comptoirs/:id/modifier | /artisan-minier/comptoirs/nouveau","ACTION_JSX","{d.file_name}","src/pages/collector/ComptoirForm.tsx:201","src/pages/collector/ComptoirForm.tsx","{() => void open(d)}","src/pages/collector/ComptoirForm.tsx:938 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c018afc8cf53","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id/edit | /artisan-minier/liste","ACTION_JSX","button","src/components/artisan/ArtisanMinierForm.tsx:721","src/components/artisan/ArtisanMinierForm.tsx","{() => retirerMoyen(index)}","src/components/artisan/ArtisanMinierForm.tsx:434 canManageMiningRegistry(user) | src/components/artisan/ArtisanMinierForm.tsx:95 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_PAYMENT_METHODS_MANAGE, )","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c0c8dff76af2","admin | collector | comptoir | owner | sonasp","artisan_gold_market","/artisan-minier/paiements/historique/:paiementId","ACTION_JSX","Marché d’or artisanal","src/pages/artisan-minier/PaiementDetails.tsx:468","src/pages/artisan-minier/PaiementDetails.tsx","{() => navigate('/artisan-minier/ventes-or')}","src/pages/artisan-minier/PaiementDetails.tsx:181 isCollectorScopedUser(user) | src/pages/artisan-minier/PaiementDetails.tsx:183 hasSensitiveCapability(user, CAPABILITIES.COLLECTOR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementDetails.tsx:184 hasSensitiveCapability(user, CAPABILITIES.COMPTOIR_PAYMENTS_EXECUTE) | src/pages/artisan-minier/PaiementDetails.tsx:184 hasSensitiveCapability(user, CAPABILITIES.FINANCE_EXECUTE) | src/pages/artisan-minier/PaiementDetails.tsx:185 hasSensitiveCapability(user, CAPABILITIES.COMPTOIR_PAYMENTS_RECONCILE) | src/pages/artisan-minier/PaiementDetails.tsx:186 hasSensitiveCapability(user, CAPABILITIES.FINANCE_RECONCILE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c13d47e38ad0","admin | collector | comptoir | dgmg | owner | sonasp","artisan_gold_market","/collecte/ventes | /collecte/ventes/nouvelle","ACTION_JSX","Actualiser","src/pages/collector/CollectionSalesPage.tsx:454","src/pages/collector/CollectionSalesPage.tsx","{() => void load()}","src/pages/collector/CollectionSalesPage.tsx:250 isCollectorScopedUser(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot marché artisanal et paiements","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c13f87bdbf36","admin | collector | comptoir | dgmg | owner | sonasp","artisan-minier","/artisan-minier/:id | /artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Demander une correction","src/components/artisan/AffiliationDossier.tsx:613","src/components/artisan/AffiliationDossier.tsx","{() => setTab(""decision"")}","src/components/artisan/AffiliationDossier.tsx:74 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_CARDS_MANAGE, ) | src/components/artisan/AffiliationDossier.tsx:78 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_MANAGE, ) | src/components/artisan/AffiliationDossier.tsx:82 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_CONFIRM, ) | src/components/artisan/AffiliationDossier.tsx:86 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_CARDS_ACTIVATE, )","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c2f947329d56","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites/:siteId","ACTION_JSX","{item.label}","src/pages/artisanal-sites/ArtisanalSiteDetails.tsx:76","src/pages/artisanal-sites/ArtisanalSiteDetails.tsx","{() => setTab(item.id)}","src/pages/artisanal-sites/ArtisanalSiteDetails.tsx:64 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c3c13117b89e","admin | owner | sonasp","artisan-minier","/artisan-minier/cartes/expirations | /artisan-minier/cartes/suivi | /artisan-minier/cartes/validation","ACTION_JSX","Ouvrir le dossier","src/pages/artisan-minier/AffiliationsCartes.tsx:846","src/pages/artisan-minier/AffiliationsCartes.tsx","{() => openDossier(card.artisan_id, card.id) }","src/pages/artisan-minier/AffiliationsCartes.tsx:121 hasSensitiveCapability( user, CAPABILITIES.PLATFORM_SETTINGS_MANAGE, ) | src/pages/artisan-minier/AffiliationsCartes.tsx:125 hasSensitiveCapability( user, CAPABILITIES.ARTISAN_MEMBERSHIP_MANAGE, ) | src/pages/artisan-minier/AffiliationsCartes.tsx:131 hasSensitiveCapability(user, CAPABILITIES.ARTISAN_CARDS_MANAGE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c414c139b37c","admin | dgmg | owner","mining_sites","/artisan-sites/:siteId/modifier | /artisan-sites/nouveau","ACTION_JSX","Annuler le remplacement","src/pages/artisanal-sites/ArtisanalSiteForm.tsx:530","src/pages/artisanal-sites/ArtisanalSiteForm.tsx","{() => setAeaFile(null)}","src/pages/artisanal-sites/ArtisanalSiteForm.tsx:358 canManageMiningRegistry(user) | src/pages/artisanal-sites/ArtisanalSiteForm.tsx:395 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c534a8d6b367","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites/:siteId","ACTION_JSX","Retour aux sites","src/pages/artisanal-sites/ArtisanalSiteDetails.tsx:45","src/pages/artisanal-sites/ArtisanalSiteDetails.tsx","","src/pages/artisanal-sites/ArtisanalSiteDetails.tsx:64 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c609c442bc61","admin | dgmg | owner","artisan-minier","/artisan-minier/collecteurs/:id/modifier | /artisan-minier/collecteurs/nouveau","ACTION_JSX","button","src/pages/collector/CollectorForm.tsx:576","src/pages/collector/CollectorForm.tsx","{() => set( ""site_ids"", values.site_ids.filter((x) => x !== id), ) }","src/pages/collector/CollectorForm.tsx:829 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot artisans et affiliations","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c6697d7337d3","admin | dgmg | owner | sonasp","mining_sites","/artisan-sites","ACTION_JSX","button","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:515","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx","{() => { setScope('watch'); setPage(1); }}","src/pages/artisanal-sites/ArtisanalSitesOverview.tsx:142 canManageMiningRegistry(user)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot sites artisanaux","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
"ACT-c674642a0510","admin | owner | sonasp","public-et-alias","/sonasp/cessions-comptoirs","ACTION_JSX","{saving ? 'Enregistrement…' : 'Confirmer'}","src/pages/comptoir/SonaspComptoirSalesInboxPage.tsx:247","src/pages/comptoir/SonaspComptoirSalesInboxPage.tsx","","src/pages/comptoir/SonaspComptoirSalesInboxPage.tsx:76 hasCapability(user, CAPABILITIES.SONASP_APPROVE) | src/pages/comptoir/SonaspComptoirSalesInboxPage.tsx:77 hasCapability(user, CAPABILITIES.FINANCE_EXECUTE)","Hérite du contexte route candidat; conditions internes à relire; serveur non testé","NON_INSPECTE_EN_UI","Lot public-et-alias","Master §§7–14 et annexe A : champs/actions existants, erreurs explicites, contexte autorisé, responsive, persistance et audit indépendants","AST_JSX","DETECTION_AUTOMATIQUE_NON_REVUE; imports candidats ≠ visibilité prouvée","À INVENTORIER","NON EXÉCUTÉ","","83f8c74e","83f8c74ea83c81a2734ef9e086c2edd211573ebe"
